"carat","cut","color","clarity","depth","table","price","x","y","z"
0.38,"Ideal","G","SI1",61.5,55,695,4.66,4.68,2.87
0.78,"Ideal","I","VS1",60.7,56,3105,5.97,6.03,3.64
0.71,"Ideal","F","SI2",62.1,55.7,2614,5.7,5.75,3.56
2.01,"Very Good","E","SI1",62.7,57,17676,8.03,8.11,5.06
1.2,"Premium","J","SI2",59.6,62,3951,6.95,6.9,4.13
0.55,"Ideal","E","SI1",61.7,54,1675,5.26,5.27,3.25
0.51,"Ideal","G","VVS1",60.8,56,1839,5.21,5.22,3.17
0.34,"Good","G","VS2",57.5,61,714,4.66,4.6,2.66
0.53,"Ideal","E","VS2",62.7,54,1721,5.15,5.18,3.24
0.91,"Premium","H","VS2",59.6,60,3853,6.29,6.25,3.74
1.02,"Very Good","F","SI1",62.9,56,5930,6.39,6.43,4.03
1.2,"Good","F","SI2",59,60,5514,6.9,6.97,4.09
0.8,"Very Good","H","VS1",61.7,62,3209,5.89,5.94,3.65
0.51,"Premium","D","SI2",62,58,1359,5.12,5.08,3.16
0.9,"Premium","E","SI1",59.8,55,4385,6.34,6.3,3.78
1.86,"Premium","G","SI2",62.5,60,10572,7.9,7.8,4.91
1.51,"Fair","F","SI1",65.8,56,8387,7.16,7.12,4.7
0.35,"Ideal","H","IF",61.7,54,1103,4.55,4.53,2.8
0.38,"Ideal","G","VS2",62.2,56,983,4.64,4.62,2.88
1.05,"Fair","G","VS2",65.5,57,5673,6.38,6.34,4.17
0.51,"Good","G","SI2",63.2,57,1002,5.03,5.07,3.19
0.42,"Premium","D","SI1",61.1,60,810,4.79,4.83,2.94
0.31,"Ideal","H","IF",62.1,54,816,4.33,4.37,2.7
0.71,"Premium","G","VS2",60.3,60,2694,5.81,5.76,3.49
1.14,"Premium","G","VS2",61.9,58,6144,6.68,6.72,4.15
0.32,"Ideal","I","VS2",60.6,56,485,4.42,4.46,2.69
1.63,"Very Good","I","SI1",61.9,60,9199,7.51,7.55,4.66
1.2,"Premium","G","VS2",62.3,56,8030,6.8,6.68,4.2
0.3,"Ideal","H","SI1",62.2,57,450,4.26,4.29,2.66
1.5,"Premium","J","VS2",61.7,56,7308,7.33,7.23,4.49
0.33,"Very Good","G","VVS2",61.2,57,752,4.42,4.44,2.71
0.9,"Premium","H","SI1",62.1,61,3387,6.11,6.07,3.78
0.34,"Ideal","G","IF",61.9,55,974,4.51,4.54,2.8
0.72,"Ideal","E","VS1",62.5,57,3465,5.73,5.76,3.59
1.19,"Premium","G","VS2",61.9,58,7389,6.86,6.74,4.21
1.01,"Very Good","H","SI2",60.6,61,3888,6.38,6.45,3.89
1.65,"Premium","G","SI2",62.2,58,9970,7.62,7.55,4.72
0.3,"Ideal","H","VS2",62.2,54,491,4.33,4.35,2.7
0.91,"Very Good","E","SI1",62.5,61,4512,6.1,6.19,3.84
0.58,"Ideal","G","VS1",62.6,54,1984,5.34,5.3,3.33
0.4,"Ideal","F","SI2",61.9,57,673,4.71,4.73,2.92
1.01,"Very Good","G","VVS2",59.4,58,7234,6.51,6.53,3.93
0.9,"Ideal","E","SI1",59.1,59,4439,6.31,6.37,3.75
1,"Premium","H","VS2",60.2,62,4514,6.46,6.43,3.88
0.54,"Ideal","H","SI1",62,54,1065,5.23,5.28,3.26
1.14,"Ideal","G","VVS1",61.1,58,10933,6.74,6.77,4.13
0.31,"Premium","G","VS1",62.8,58,802,4.3,4.27,2.69
0.57,"Ideal","I","VS2",61.8,57,1410,5.31,5.34,3.29
0.57,"Very Good","I","SI1",61.8,57,1173,5.31,5.34,3.29
1.01,"Premium","H","SI2",60.3,60,4412,6.49,6.45,3.9
0.38,"Premium","F","SI1",62,58,653,4.6,4.63,2.86
2.03,"Very Good","F","SI2",59.8,56,15811,8.21,8.3,4.94
0.36,"Ideal","G","SI1",61.5,54,571,4.6,4.63,2.84
0.33,"Ideal","G","VS1",62.3,57,854,4.42,4.38,2.74
1.02,"Ideal","E","SI2",63,57,4478,6.44,6.39,4.04
0.7,"Very Good","G","VS1",61,57,2591,5.69,5.72,3.48
1.54,"Premium","I","SI2",61.5,61,6278,7.41,7.31,4.53
1.25,"Premium","J","SI1",61.8,55,5607,6.91,6.82,4.24
0.71,"Ideal","D","SI1",61.3,57,2690,5.74,5.78,3.53
0.71,"Premium","D","VVS1",59.7,59,4482,5.81,5.88,3.49
0.31,"Ideal","F","VVS1",62,55,815,4.33,4.35,2.69
1,"Premium","F","VVS2",61.3,55,8602,6.44,6.41,3.94
0.31,"Very Good","H","VVS2",61.4,58,625,4.32,4.37,2.67
0.71,"Premium","D","VS2",62.1,60,3002,5.68,5.72,3.54
0.3,"Premium","G","VS2",60.8,61,675,4.34,4.31,2.63
0.92,"Very Good","E","VS1",60.9,61,5453,6.22,6.25,3.8
0.3,"Premium","E","SI1",59.8,60,675,4.35,4.31,2.59
1.22,"Premium","H","SI1",62,58,6620,6.81,6.76,4.21
0.23,"Very Good","D","SI2",63.5,57,449,3.87,3.85,2.45
0.25,"Very Good","F","VVS2",61,58,575,4.02,4.05,2.46
1.25,"Premium","I","SI2",60.5,58,5166,7,6.96,4.22
0.26,"Very Good","E","VVS1",61.4,58,597,4.12,4.15,2.54
1.03,"Ideal","H","SI2",61.1,57,4384,6.55,6.52,3.99
0.71,"Premium","E","VS2",61,60,2858,5.76,5.69,3.49
0.31,"Ideal","D","VVS2",61.7,54,815,4.38,4.43,2.72
0.31,"Premium","G","VS2",61.2,59,605,4.4,4.36,2.68
1.01,"Ideal","G","VVS2",62.2,54,8252,6.48,6.41,4.01
0.43,"Ideal","E","VS2",62.1,56,981,4.83,4.87,3.01
0.35,"Very Good","E","VS2",62.1,59,767,4.46,4.49,2.78
0.72,"Ideal","I","SI2",60.7,60,1927,5.75,5.78,3.5
0.51,"Premium","F","VS2",60.1,59,1574,5.2,5.18,3.12
0.32,"Ideal","E","I1",60.7,57,490,4.45,4.41,2.69
0.39,"Ideal","H","VVS2",62,55,794,4.68,4.7,2.91
0.53,"Very Good","E","VS2",63.5,59,1678,5.17,5.13,3.27
0.31,"Ideal","G","VVS2",61.8,56,687,4.37,4.4,2.71
1.28,"Ideal","E","VS1",61.7,57,11419,6.93,6.97,4.29
0.5,"Ideal","D","SI2",62.8,56,1243,5.06,5.03,3.17
0.94,"Ideal","G","VVS1",62.4,58,6488,6.22,6.27,3.9
0.5,"Very Good","E","VS2",63.4,59,1629,5.09,5.06,3.22
1,"Good","E","SI2",63.5,56,4620,6.31,6.38,4.03
0.31,"Ideal","E","VVS2",61.4,58,755,4.33,4.37,2.67
0.9,"Very Good","G","VS2",60.2,59,4503,6.22,6.28,3.76
1.7,"Very Good","G","VVS2",61.5,60,17073,7.59,7.64,4.68
0.52,"Premium","G","SI1",59.7,60,1306,5.22,5.2,3.11
0.9,"Good","I","SI2",62.2,59,2800,6.07,6.11,3.79
0.82,"Premium","E","VS2",59.7,61,3697,6.08,6.04,3.62
0.61,"Ideal","E","VS1",62.1,57,2324,5.41,5.47,3.38
1.1,"Premium","H","SI2",59.5,57,4004,6.81,6.74,4.03
0.91,"Very Good","E","VVS2",61.1,61,7131,6.24,6.2,3.8
1.24,"Premium","I","SI1",60.4,58,5555,7.02,6.95,4.22
1.02,"Very Good","G","VS2",63.2,57,6169,6.41,6.38,4.04
0.54,"Ideal","H","VVS1",60.3,56,1846,5.28,5.33,3.2
0.68,"Ideal","D","VVS1",61.3,57,4325,5.66,5.69,3.48
0.3,"Very Good","H","VVS1",62.6,60,684,4.21,4.26,2.65
0.33,"Ideal","G","VS1",61.9,55,666,4.41,4.44,2.74
0.9,"Very Good","E","SI1",63.6,57,3863,6.08,6.12,3.88
0.3,"Ideal","E","VVS2",61.4,55,949,4.33,4.36,2.67
0.5,"Very Good","E","SI1",61.1,55,1337,5.1,5.15,3.13
0.33,"Very Good","E","VVS2",62.3,56,893,4.4,4.44,2.75
1.03,"Premium","H","SI1",61.8,58,3945,6.47,6.41,3.98
0.4,"Ideal","I","IF",62.2,56,982,4.71,4.75,2.94
0.78,"Ideal","F","SI2",60.6,55,2386,6,5.99,3.63
0.4,"Very Good","D","VS2",62.3,60,850,4.66,4.68,2.91
0.34,"Premium","G","VS2",60.2,58,596,4.51,4.56,2.73
1,"Good","D","SI2",62.2,61,4543,6.3,6.36,3.94
0.3,"Very Good","F","VS2",62.8,58,605,4.24,4.29,2.68
1.7,"Premium","F","SI1",62.4,57,14611,7.61,7.56,4.73
0.3,"Ideal","F","VS2",62.1,53.6,601,4.28,4.31,2.67
0.72,"Ideal","G","VVS2",61.2,57,3352,5.76,5.77,3.53
0.53,"Ideal","J","SI2",62.3,58,1002,5.13,5.17,3.21
0.7,"Ideal","E","VS2",61.5,57,2980,5.67,5.78,3.52
0.36,"Premium","E","VVS1",62.4,56,1035,4.57,4.53,2.84
0.33,"Premium","F","VS2",61.2,58,854,4.5,4.45,2.74
0.7,"Fair","G","I1",68.3,56,978,5.52,5.4,3.73
1,"Very Good","F","VS1",61.9,58,7450,6.34,6.37,3.94
0.3,"Ideal","I","VS1",61.5,58,454,4.28,4.31,2.64
0.53,"Very Good","J","VS2",62.4,58,1124,5.15,5.24,3.24
0.36,"Good","H","VS2",63.5,54,568,4.55,4.59,2.9
1.81,"Very Good","I","VS1",59.9,61,14177,7.85,7.91,4.72
0.7,"Very Good","H","VVS2",58.8,58,2585,5.88,5.78,3.43
1.01,"Good","I","VS2",62.8,59,4121,6.34,6.4,4
1.06,"Ideal","E","SI2",62.2,55,5223,6.51,6.54,4.06
0.3,"Premium","E","SI1",60.6,56,675,4.37,4.35,2.64
0.79,"Premium","F","SI1",62.8,55,2656,5.94,5.88,3.71
0.41,"Good","G","VS1",63.3,62,847,4.67,4.71,2.97
0.42,"Ideal","H","VS2",62.1,54,760,4.82,4.84,3
0.42,"Ideal","D","SI1",61.9,55,970,4.84,4.79,2.98
1.5,"Very Good","H","VS2",62,55,9706,7.26,7.37,4.57
0.4,"Premium","D","SI2",61.6,59,855,4.74,4.68,2.9
0.51,"Ideal","H","SI1",59.8,57,1154,5.22,5.25,3.13
1.5,"Very Good","D","SI1",63.4,63,9895,7.23,7.19,4.57
1.06,"Ideal","H","VS2",62.3,53,6619,6.58,6.56,4.09
0.32,"Good","I","SI2",63.1,58,374,4.34,4.41,2.76
1.78,"Premium","H","SI2",59.1,60,11262,7.93,7.87,4.67
0.31,"Premium","H","VVS2",62.4,59,802,4.35,4.31,2.7
1.53,"Ideal","F","SI1",61.6,56,11999,7.34,7.39,4.54
1.81,"Premium","H","SI2",62,60,11460,7.79,7.75,4.82
0.33,"Ideal","G","VVS2",62,53.5,754,4.44,4.48,2.76
0.27,"Very Good","E","IF",59.7,56,760,4.26,4.28,2.55
0.56,"Ideal","E","VS1",61.1,56,2010,5.29,5.34,3.25
1.17,"Very Good","H","SI2",63.1,58,4455,6.72,6.64,4.22
0.78,"Very Good","D","VS2",58.5,56,3298,6.08,6.12,3.57
1.26,"Premium","I","SI1",60.5,62,5292,6.97,6.92,4.2
0.9,"Premium","E","SI2",61.6,59,3856,6.26,6.18,3.83
0.9,"Good","D","SI2",63.9,60,3153,6.07,6.11,3.89
1.02,"Premium","F","VS2",61.3,58,6479,6.42,6.54,3.97
1.12,"Very Good","E","SI1",58.8,61,5447,6.74,6.8,3.98
0.73,"Premium","E","SI1",62.7,58,2703,5.76,5.7,3.59
1.32,"Fair","H","I1",65.8,55,4140,6.87,6.83,4.51
1.52,"Very Good","F","SI2",63.1,60,7320,7.25,7.21,4.56
1.12,"Premium","H","SI1",62.4,56,4994,6.74,6.63,4.17
0.41,"Ideal","E","VVS1",60.9,55,1367,4.8,4.83,2.93
1.16,"Premium","I","VS2",62.4,58,5016,6.69,6.65,4.16
0.32,"Very Good","G","VS1",63,55,645,4.35,4.38,2.75
0.81,"Good","D","SI2",63.6,55,2926,5.91,5.86,3.74
0.36,"Premium","D","VS2",61,58,1094,4.62,4.59,2.81
0.33,"Ideal","G","SI1",61.3,56,492,4.46,4.51,2.75
0.53,"Ideal","I","SI2",61.8,54,947,5.22,5.24,3.23
0.35,"Premium","H","VS1",61.3,59,614,4.54,4.57,2.79
1.01,"Premium","I","SI1",61.8,58,4072,6.45,6.37,3.96
0.55,"Ideal","D","VS2",61.4,57,2030,5.31,5.27,3.25
0.52,"Premium","D","SI1",62,60,1284,5.18,5.11,3.19
0.37,"Very Good","G","VS1",59.2,61,746,4.63,4.7,2.76
0.38,"Very Good","E","VS1",61.5,58,1000,4.64,4.69,2.87
0.72,"Ideal","I","VS2",61.7,56,2650,5.75,5.8,3.56
0.42,"Ideal","F","SI1",62,57,992,4.83,4.81,2.99
0.93,"Premium","F","SI2",61.3,62,3317,6.26,6.17,3.81
0.4,"Good","G","VS1",63.4,56,783,4.68,4.72,2.98
0.63,"Ideal","D","SI1",62,56,2313,5.5,5.47,3.4
2.03,"Very Good","H","SI1",63,60,18781,8,7.93,5.02
0.52,"Premium","G","VS1",62.4,59,1689,5.13,5.16,3.21
0.97,"Ideal","J","VS1",61.3,57,4278,6.37,6.41,3.92
1,"Very Good","F","SI2",61.7,58,3789,6.32,6.36,3.91
0.7,"Fair","G","I1",67.3,59,956,5.51,5.45,3.69
0.55,"Very Good","E","VS2",61.4,57,1786,5.27,5.29,3.24
1.02,"Premium","F","SI2",62.5,57,4570,6.47,6.43,4.03
0.26,"Ideal","H","IF",62.1,55,545,4.09,4.13,2.55
0.52,"Ideal","D","VS2",62.6,56,1919,5.14,5.11,3.21
0.44,"Premium","E","VS2",62.3,59,1073,4.91,4.81,3.03
0.59,"Ideal","D","SI1",61.6,57,1835,5.44,5.41,3.34
1.28,"Very Good","E","SI1",59.8,59.1,7927,6.99,7.05,4.21
0.42,"Very Good","G","VS1",62.4,59,921,4.78,4.8,2.99
1.02,"Ideal","H","SI1",63,57,4233,6.36,6.3,3.99
0.91,"Ideal","E","SI2",61.5,56,3898,6.23,6.2,3.82
0.41,"Ideal","D","VS2",61.6,55,1007,4.74,4.77,2.93
1.77,"Ideal","J","SI2",62,56,7771,7.78,7.74,4.81
1.07,"Good","H","VS2",63.8,57,5758,6.54,6.47,4.15
0.45,"Premium","I","VS1",62.3,58,1035,4.86,4.84,3.02
0.75,"Ideal","I","SI1",61.5,58,2383,5.82,5.86,3.59
0.28,"Very Good","H","VVS1",58.5,61,480,4.27,4.31,2.51
0.5,"Premium","D","SI1",62.2,57,1654,5.11,5.08,3.17
0.75,"Premium","I","SI2",61.1,57,2070,5.88,5.84,3.58
0.32,"Ideal","G","VS1",61.3,57,645,4.37,4.4,2.69
0.76,"Premium","F","SI2",61.8,58,2491,5.88,5.83,3.62
0.31,"Ideal","D","SI1",61.8,57,571,4.32,4.36,2.68
1.01,"Good","G","VS2",63.6,60,5701,6.35,6.3,4.02
0.7,"Ideal","E","VS2",62.2,55,2616,5.72,5.69,3.55
1.52,"Very Good","D","SI2",59.1,58,9781,7.45,7.48,4.41
0.59,"Very Good","F","VS2",62,58,1764,5.35,5.42,3.34
0.32,"Premium","H","VS1",62.4,58,720,4.4,4.35,2.73
0.33,"Premium","G","VS2",61.3,59,579,4.44,4.46,2.73
1.2,"Premium","I","SI2",59,60,4234,6.99,6.95,4.11
1.06,"Very Good","E","SI2",62.1,56,4972,6.52,6.59,4.07
1.2,"Very Good","I","SI2",60.3,57,4514,6.88,6.95,4.17
1.07,"Premium","I","I1",59.8,59,2260,6.68,6.62,3.98
0.53,"Ideal","H","VS2",62.5,56,1314,5.15,5.19,3.23
0.71,"Good","I","SI1",59.9,65,2165,5.71,5.74,3.43
0.8,"Very Good","E","VS2",61.6,57,4263,5.95,5.97,3.67
1.01,"Premium","G","SI2",60.1,58,3173,6.54,6.39,3.89
0.3,"Ideal","E","VVS1",62.2,57,862,4.28,4.31,2.67
0.32,"Ideal","G","VS2",61.4,56,561,4.37,4.39,2.69
1.19,"Ideal","H","VS2",62,54,7633,6.79,6.83,4.22
0.66,"Ideal","F","VVS2",61.2,57,2732,5.63,5.58,3.43
1.75,"Good","I","VS1",58.3,59,13047,7.92,7.97,4.63
0.34,"Premium","D","SI2",59.2,59,650,4.58,4.54,2.7
2,"Premium","E","SI2",58.1,60,15984,8.32,8.25,4.81
0.57,"Ideal","G","VVS2",61.7,54,2095,5.32,5.41,3.31
0.42,"Ideal","G","VVS1",60.6,56,1179,4.86,4.88,2.95
1.71,"Ideal","J","VVS2",61.6,59,10945,7.65,7.68,4.72
1.37,"Ideal","G","VS1",62.2,55,10927,7.09,7.12,4.42
1.62,"Ideal","I","SI2",62.2,57,8220,7.51,7.57,4.69
0.7,"Fair","E","I1",66.1,58,1273,5.61,5.51,3.67
0.4,"Premium","F","SI1",62.6,59,945,4.74,4.68,2.95
0.63,"Ideal","I","VVS1",62.8,58,2064,5.44,5.49,3.43
0.72,"Premium","E","VS1",61.5,60,2961,5.79,5.75,3.55
0.73,"Premium","F","SI1",62.2,56,2728,5.79,5.73,3.58
2.24,"Premium","H","SI2",61.8,58,10913,8.41,8.34,5.18
1.03,"Ideal","D","SI2",60.7,55,4839,6.61,6.53,3.99
0.41,"Ideal","F","VVS1",60.3,56,1356,4.85,4.8,2.91
1.55,"Ideal","J","SI1",61.7,54,7987,7.42,7.55,4.62
2,"Good","E","SI2",64.7,57,15393,7.75,7.86,5.05
0.33,"Ideal","F","IF",61.5,55,1042,4.44,4.47,2.74
0.62,"Ideal","F","SI2",61.3,55,1441,5.55,5.47,3.38
1.01,"Ideal","E","VS2",60.4,58,7900,6.49,6.52,3.93
0.32,"Ideal","E","VVS2",62.3,56,1080,4.4,4.37,2.73
1.24,"Premium","H","SI2",60.4,59,5277,6.99,6.92,4.2
0.7,"Good","H","VS2",64.1,58,2137,5.51,5.57,3.55
1.11,"Ideal","G","VS1",62.6,57,7758,6.64,6.59,4.14
0.55,"Premium","F","VS2",62.5,58,2376,5.25,5.22,3.27
0.32,"Very Good","D","VVS2",60,57,809,4.45,4.49,2.68
0.71,"Ideal","G","VVS2",61.5,57,2893,5.73,5.75,3.53
0.73,"Premium","I","SI2",62,57,1927,5.79,5.76,3.58
1.75,"Ideal","H","I1",61.5,55,7409,7.78,7.75,4.78
0.3,"Very Good","F","VVS1",61.8,55,783,4.32,4.35,2.68
0.31,"Premium","F","VS2",61.4,58,625,4.36,4.4,2.69
1.52,"Premium","E","SI1",62.4,59,10963,7.37,7.34,4.59
0.52,"Ideal","D","VS2",61,57,1774,5.18,5.21,3.17
0.32,"Ideal","E","VS2",61.3,56,612,4.41,4.46,2.72
1.61,"Very Good","E","SI2",62.6,60,10293,7.39,7.49,4.66
1.16,"Ideal","I","SI1",62.6,57,5091,6.71,6.67,4.19
1.14,"Ideal","G","VS1",61.8,57,9090,6.67,6.7,4.12
0.43,"Good","E","SI2",63.4,57,669,4.77,4.82,3.04
1,"Ideal","E","SI2",62.9,55,4808,6.38,6.41,4.02
0.43,"Very Good","D","SI2",63.1,59,858,4.81,4.8,3.03
0.91,"Premium","H","SI1",61.4,56,2763,6.09,5.97,3.7
0.33,"Ideal","E","VVS1",61.9,57,1374,4.46,4.43,2.75
0.38,"Ideal","G","VS2",60.6,57,955,4.7,4.73,2.86
1.7,"Premium","F","SI2",61.8,60,10377,7.64,7.56,4.7
0.31,"Ideal","H","VS2",62.4,55,628,4.36,4.33,2.71
1,"Premium","D","VS2",59.6,60,6868,6.57,6.52,3.9
0.4,"Ideal","I","SI1",62.2,55,654,4.72,4.77,2.95
1,"Premium","D","SI1",61.4,58,5096,6.4,6.34,3.91
0.41,"Premium","E","VVS2",61.8,59,1243,4.78,4.74,2.94
1.58,"Ideal","J","VVS1",61.5,56,10357,7.48,7.5,4.61
0.31,"Ideal","E","VS2",60.9,57,745,4.36,4.38,2.66
0.96,"Very Good","D","SI2",60.2,63,3419,6.36,6.3,3.81
0.4,"Premium","D","SI1",61.7,58,772,4.7,4.74,2.91
1.05,"Good","F","SI1",57.9,62,4729,6.68,6.73,3.88
0.46,"Very Good","D","VVS1",61.6,59,1993,4.92,4.97,3.05
1.04,"Premium","F","VS2",60.1,59,6458,6.61,6.56,3.96
1,"Good","G","VS2",58.6,65,5242,6.61,6.53,3.85
0.41,"Ideal","E","VVS2",60.5,57,1363,4.83,4.86,2.93
0.25,"Very Good","F","VVS2",62.8,54,633,4,4.03,2.52
0.73,"Ideal","D","SI1",61.4,56,2995,5.78,5.82,3.56
1.03,"Good","D","SI1",64.3,58,4441,6.31,6.28,4.05
1.41,"Ideal","G","VS1",60.4,57,11009,7.22,7.31,4.39
0.33,"Premium","G","VS1",61.8,59,666,4.39,4.45,2.73
0.7,"Ideal","H","SI2",61.1,57,1817,5.73,5.76,3.51
1.29,"Ideal","F","SI2",61.7,54,6509,7.08,6.99,4.34
0.38,"Very Good","E","VVS2",59.7,63,1157,4.71,4.73,2.82
0.51,"Premium","E","SI1",61.5,58,1593,5.14,5.11,3.15
1.12,"Good","G","SI2",56.7,62,4158,6.91,6.86,3.9
0.33,"Very Good","G","VS1",63.1,57,854,4.4,4.38,2.77
0.7,"Very Good","E","VS2",62.9,56,2673,5.61,5.67,3.55
0.34,"Ideal","E","SI1",60.7,57,765,4.51,4.48,2.73
1.1,"Ideal","H","VVS2",62,56,7267,6.59,6.63,4.1
1,"Ideal","J","SI2",62.1,56,3465,6.34,6.41,3.96
0.3,"Ideal","E","VS1",61.6,57,729,4.3,4.33,2.66
0.84,"Fair","I","VS2",65.1,57,2359,5.91,5.85,3.83
0.42,"Ideal","G","VVS1",60,57,1179,4.84,4.86,2.91
0.74,"Premium","E","VS1",60.9,62,2999,5.83,5.8,3.54
0.32,"Very Good","F","VS1",62.3,55,696,4.38,4.42,2.74
0.59,"Very Good","E","VS2",60.8,57,2068,5.37,5.42,3.28
0.32,"Ideal","G","VVS2",62.1,55,936,4.38,4.35,2.71
0.32,"Premium","G","VS2",60.5,58,561,4.41,4.42,2.67
0.51,"Ideal","D","VS1",61.6,57,1962,5.13,5.16,3.17
0.3,"Premium","H","SI1",60.9,59,554,4.31,4.29,2.62
0.51,"Premium","F","VVS2",60.5,59,2203,5.17,5.15,3.12
0.71,"Ideal","G","VVS2",62.5,57,3095,5.7,5.73,3.57
0.32,"Ideal","G","IF",61.9,55,918,4.38,4.44,2.73
0.59,"Ideal","D","SI1",61,57,1912,5.46,5.43,3.32
0.36,"Ideal","D","VVS1",61.5,55,1718,4.61,4.63,2.84
0.3,"Premium","E","VS2",61.7,60,731,4.31,4.28,2.65
0.4,"Very Good","E","VS2",62.2,58,912,4.67,4.72,2.92
2.11,"Very Good","I","SI1",62.4,53,14740,8.17,8.27,5.13
1.31,"Very Good","I","SI2",60.8,57,5582,7.06,7.12,4.31
1.09,"Premium","H","VS2",60,56,5677,6.73,6.68,4.02
1.03,"Premium","G","SI2",59.3,58,4160,6.58,6.63,3.92
0.37,"Very Good","E","VS1",63.7,56,738,4.54,4.6,2.91
0.33,"Very Good","G","VS1",61.2,57,643,4.46,4.49,2.73
0.33,"Ideal","G","VVS2",61.3,56,730,4.46,4.48,2.74
0.7,"Premium","E","VS2",59.3,60,2818,5.78,5.73,3.41
0.33,"Ideal","G","VVS1",61.7,55,838,4.44,4.48,2.75
0.41,"Ideal","F","VVS2",62.9,54,1192,4.74,4.7,2.97
0.31,"Ideal","E","SI1",61.5,55,660,4.37,4.41,2.7
1.24,"Fair","G","SI2",65.7,57,4058,6.72,6.68,4.4
2.04,"Very Good","H","SI2",63.2,58,13790,8.1,8,5.09
1.01,"Premium","F","VS1",61.2,59,7982,6.48,6.42,3.95
0.92,"Very Good","F","SI1",62.7,57,4037,6.14,6.2,3.87
0.36,"Very Good","F","VS2",61.3,59,741,4.55,4.6,2.79
1.01,"Premium","G","VS1",62.8,59,6618,6.37,6.34,3.99
0.81,"Ideal","G","VS2",60.8,60,3398,5.98,6,3.64
0.32,"Ideal","G","VS2",61.5,55,580,4.39,4.43,2.71
1.01,"Good","G","SI2",62.8,61,4210,6.31,6.37,3.98
0.31,"Ideal","D","SI1",61.5,56,732,4.35,4.33,2.67
0.59,"Ideal","G","VVS2",61,57,2024,5.41,5.44,3.31
0.41,"Ideal","E","VS1",60.4,55,1115,4.85,4.89,2.94
0.42,"Premium","D","SI1",61.1,60,1040,4.83,4.79,2.94
0.41,"Very Good","F","SI2",60.8,58,647,4.78,4.83,2.92
1.13,"Very Good","I","SI1",61.5,60,4766,6.68,6.72,4.12
0.36,"Ideal","D","VS2",61.8,56,1094,4.6,4.56,2.83
1.22,"Premium","I","SI2",62.9,56,5165,6.84,6.79,4.29
0.5,"Ideal","G","VVS1",62.7,57,2070,5.1,5.07,3.19
0.8,"Very Good","F","VS1",63.6,57,3559,5.82,5.91,3.73
0.62,"Fair","J","SI1",65.4,59,1101,5.39,5.28,3.49
0.7,"Ideal","J","VS2",61.9,57,1974,5.65,5.69,3.51
1.01,"Very Good","E","VS2",63.5,58,6787,6.36,6.34,4.03
0.28,"Very Good","F","VVS1",60.1,59,642,4.24,4.25,2.55
2.01,"Ideal","G","SI2",63,56,13498,7.98,7.9,5
0.3,"Ideal","G","SI1",62.3,58,477,4.26,4.28,2.66
0.31,"Ideal","G","VVS1",61.6,54,778,4.36,4.38,2.69
0.59,"Ideal","E","SI1",62.9,57,1789,5.36,5.33,3.36
1.03,"Ideal","E","SI1",62.1,56,5476,6.43,6.48,4.01
1.01,"Premium","G","I1",59.4,61,3348,6.51,6.45,3.85
2,"Very Good","I","SI1",63.6,57,14057,7.9,7.99,5.05
0.52,"Premium","H","SI1",61.6,57,1138,5.2,5.15,3.19
0.52,"Ideal","F","SI2",60.9,57,1226,5.22,5.2,3.17
0.3,"Ideal","H","VS1",62.1,57,507,4.27,4.3,2.66
0.41,"Very Good","F","VVS1",62.3,54,1161,4.75,4.79,2.97
0.35,"Fair","G","VS2",65.9,54,1415,5.57,5.53,3.66
0.79,"Ideal","E","VS2",59.3,57,3377,6.02,6.06,3.58
0.71,"Ideal","I","SI1",61.4,56,2376,5.73,5.77,3.53
0.31,"Ideal","D","VS2",61.8,56,734,4.32,4.36,2.68
0.42,"Ideal","E","VVS1",62.1,55,1400,4.78,4.81,2.98
0.41,"Premium","F","VS2",62.6,57,1107,4.74,4.71,2.96
0.4,"Good","J","VS1",63.4,58,631,4.61,4.64,2.93
0.91,"Premium","F","SI2",61.4,60,3618,6.23,6.21,3.82
1.02,"Ideal","G","SI1",59.2,57,4633,6.52,6.56,3.87
0.7,"Premium","H","VS1",60.2,56,2435,5.78,5.71,3.46
0.51,"Premium","G","VS1",62.9,58,1781,5.1,5.05,3.19
0.31,"Ideal","E","VS2",61.5,56,642,4.39,4.42,2.71
0.57,"Ideal","E","VVS2",61,57,2507,5.37,5.36,3.27
0.39,"Premium","G","VS1",62.6,58,855,4.66,4.7,2.93
1,"Good","H","SI1",56.8,65,4086,6.61,6.49,3.72
1.09,"Premium","H","SI2",61.2,62,4395,6.63,6.58,4.04
0.31,"Ideal","E","VS2",60.7,57,642,4.39,4.41,2.67
1,"Very Good","F","VS2",61.9,58,6927,6.41,6.49,3.99
0.74,"Good","D","SI1",63.1,59,2753,5.71,5.74,3.61
0.21,"Premium","E","SI1",59.8,61,326,3.89,3.84,2.31
0.3,"Good","G","VS1",63.4,55,565,4.26,4.32,2.72
1.2,"Ideal","I","VS1",59.3,57,5765,6.95,7.04,4.15
1,"Good","I","SI1",61,60,4496,6.36,6.39,3.89
0.96,"Good","I","I1",58.6,64,2333,6.34,6.26,3.69
1.58,"Premium","H","VS2",60.5,58,8936,7.57,7.54,4.57
0.41,"Premium","F","VS2",61.1,56,1107,4.84,4.79,2.94
0.39,"Very Good","G","VVS2",63.4,57,956,4.65,4.62,2.94
1.5,"Good","H","SI1",57.9,62,9324,7.55,7.48,4.35
